0,0.999756
1,0.999756
2,0.999756
3,0.999756
4,0.999756
5,0.999756
6,0.999756
7,0.999756
8,0.999756
9,0.999756
10,0.999756
11,0.999756
12,0.999756
13,0.999756
14,0.999756
15,0.999756
16,0.999756
17,0.999756
18,0.999756
19,0.999756
20,0.999756
21,0.999756
22,0.999756
23,0.999756
24,0.999756
25,0.999756
26,0.999756
27,0.999756
28,0.999756
29,0.999756
30,0.999756
31,0.999756
32,0.999756
33,0.999756
34,0.999756
35,0.999756
36,0.999756
37,0.999756
38,0.999756
39,0.999756
40,0.999756
41,0.999756
42,0.999756
43,0.999756
44,0.999756
45,0.999756
46,0.999756
47,0.999756
48,0.999756
49,0.999756
50,0.999756
51,0.999756
52,0.999756
53,0.999756
54,0.999756
55,0.999756
56,0.999756
57,0.999756
58,0.999756
59,0.999756
60,0.999756
61,0.999756
62,0.999756
63,0.999756
64,0.999756
65,0.999756
66,0.999756
67,0.999756
68,0.999756
69,0.999756
70,0.999756
71,0.999756
72,0.999756
73,0.999756
74,0.999756
75,0.999756
76,0.999756
77,0.999756
78,0.999756
79,0.999756
80,0.999756
81,0.999756
82,0.999756
83,0.999756
84,0.999756
85,0.999756
86,0.999756
87,0.999756
88,0.999756
89,0.999756
90,0.999756
91,0.999756
92,0.999756
93,0.999756
94,0.999756
95,0.999756
96,0.999756
97,0.999756
98,0.999756
99,0.999756
100,0.999756
101,0.999756
102,0.999756
103,0.999756
104,0.999756
105,0.999756
106,0.999756
107,0.999756
108,0.999756
109,0.999756
110,0.999756
111,0.999756
112,0.999756
113,0.999756
114,0.999756
115,0.999756
116,0.999756
117,0.999756
118,0.999756
119,0.999756
120,0.999756
121,0.999756
122,0.999756
123,0.999756
124,0.999756
125,0.999756
126,0.999756
127,0.999756
128,0.999756
129,0.999756
130,0.999756
131,0.999756
132,0.999756
133,0.999756
134,0.999756
135,0.999756
136,0.999756
137,0.999756
138,0.999756
139,0.999756
140,0.999756
141,0.999756
142,0.999756
143,0.999756
144,0.999756
145,0.999756
146,0.999756
147,0.999756
148,0.999756
149,0.999756
150,0.999756
151,0.999756
152,0.999756
153,0.999756
154,0.999756
155,0.999756
156,0.999756
157,0.999756
158,0.999756
159,0.999756
160,0.999756
161,0.999756
162,0.999756
163,0.999756
164,0.999756
165,0.999756
166,0.999756
167,0.999756
168,0.999756
169,0.999756
170,0.999756
171,0.999756
172,0.999756
173,0.999756
174,0.999756
175,0.999756
176,0.999756
177,0.999756
178,0.999756
179,0.999756
180,0.999756
181,0.999756
182,0.999756
183,0.999756
184,0.999756
185,0.999756
186,0.999756
187,0.999756
188,0.999756
189,0.999756
190,0.999756
191,0.999756
192,0.999756
193,0.999756
194,0.999756
195,0.999756
196,0.999756
197,0.999756
198,0.999756
199,0.999756
200,0.999756
201,0.999756
202,0.999756
203,0.999756
204,0.999756
205,0.999756
206,0.999756
207,0.999756
208,0.999756
209,0.999756
210,0.999756
211,0.999756
212,0.999756
213,0.999756
214,0.999756
215,0.999756
216,0.999756
217,0.999756
218,0.999756
219,0.999756
220,0.999756
221,0.999756
222,0.999756
223,0.999756
224,0.999756
225,0.999756
226,0.999756
227,0.999756
228,0.999756
229,0.999756
230,0.999756
231,0.999756
232,0.999756
233,0.999756
234,0.999756
235,0.999756
236,0.999756
237,0.999756
238,0.999756
239,0.999756
240,0.999756
241,0.999756
242,0.999756
243,0.999756
244,0.999756
245,0.999756
246,0.999756
247,0.999756
248,0.999756
249,0.999756
250,0.999756
251,0.999756
252,0.999756
253,0.999756
254,0.999756
255,0.999756
